,Hm0_observed,HE10_observed,Tm01_observed,Tm10_observed,Wdir_observed
2009-02-17 21:00:00,0.75,0.08,-999.0,4.8,-999.0
2009-02-17 22:00:00,0.73,0.08,-999.0,5.0,-999.0
2009-02-17 23:00:00,0.68,0.09,-999.0,5.2,-999.0
2009-02-18 00:00:00,0.64,0.09,-999.0,5.1,-999.0
2009-02-18 01:00:00,0.65,0.1,-999.0,5.1,-999.0
2009-02-18 02:00:00,0.65,0.11,-999.0,5.0,-999.0
2009-02-18 03:00:00,0.61,0.1,-999.0,4.9,-999.0
2009-02-18 04:00:00,0.57,0.11,-999.0,5.1,-999.0
2009-02-18 05:00:00,0.54,0.14,-999.0,5.4,-999.0
2009-02-18 06:00:00,0.53,0.12,-999.0,5.5,-999.0
2009-02-18 07:00:00,0.5,0.12,-999.0,5.6,-999.0
2009-02-18 08:00:00,0.46,0.13,-999.0,5.9,-999.0
2009-02-18 09:00:00,0.46,0.13,-999.0,5.6,-999.0
2009-02-18 10:00:00,0.48,0.13,-999.0,5.8,-999.0
2009-02-18 11:00:00,0.43,0.13,-999.0,6.0,-999.0
2009-02-18 12:00:00,0.43,0.14,-999.0,5.9,-999.0
2009-02-18 13:00:00,0.41,0.15,-999.0,6.3,-999.0
2009-02-18 14:00:00,0.41,0.15,-999.0,6.5,-999.0
2009-02-18 15:00:00,0.42,0.14,-999.0,6.3,-999.0
2009-02-18 16:00:00,0.39,0.17,-999.0,6.9,-999.0
2009-02-18 17:00:00,0.39,0.17,-999.0,7.1,-999.0
2009-02-18 18:00:00,0.4,0.24,-999.0,8.5,-999.0
2009-02-18 19:00:00,0.44,0.25,-999.0,8.2,-999.0
2009-02-18 20:00:00,0.37,0.19,-999.0,7.8,-999.0
2009-02-18 21:00:00,0.41,0.26,-999.0,8.7,-999.0
2009-02-18 22:00:00,0.44,0.23,-999.0,7.8,-999.0
2009-02-18 23:00:00,0.39,0.25,-999.0,8.5,-999.0
2009-02-19 00:00:00,0.39,0.21,-999.0,7.7,-999.0
2009-02-19 01:00:00,0.39,0.22,-999.0,7.9,-999.0
2009-02-19 02:00:00,0.5,0.22,-999.0,6.9,-999.0
2009-02-19 03:00:00,0.42,0.25,-999.0,7.9,-999.0
2009-02-19 04:00:00,0.43,0.19,-999.0,6.8,-999.0
2009-02-19 05:00:00,0.43,0.23,-999.0,7.1,-999.0
2009-02-19 06:00:00,0.58,0.23,-999.0,6.8,-999.0
2009-02-19 07:00:00,0.47,0.19,-999.0,6.1,-999.0
2009-02-19 08:00:00,0.56,0.21,-999.0,5.6,-999.0
2009-02-19 09:00:00,0.63,0.2,-999.0,5.1,-999.0
2009-02-19 10:00:00,0.7,0.2,-999.0,5.1,-999.0
2009-02-19 11:00:00,0.68,0.18,-999.0,4.7,-999.0
2009-02-19 12:00:00,0.78,0.18,-999.0,4.6,-999.0
2009-02-19 13:00:00,0.74,0.17,-999.0,4.6,-999.0
2009-02-19 14:00:00,0.74,0.13,-999.0,4.4,-999.0
2009-02-19 15:00:00,0.72,0.15,-999.0,4.7,-999.0
2009-02-19 16:00:00,0.74,0.17,-999.0,4.7,-999.0
2009-02-19 17:00:00,0.71,0.17,-999.0,5.1,-999.0
2009-02-19 18:00:00,0.66,0.18,-999.0,5.2,-999.0
2009-02-19 19:00:00,0.61,0.2,-999.0,5.5,-999.0
2009-02-19 20:00:00,0.59,0.16,-999.0,5.1,-999.0
2009-02-19 21:00:00,0.55,0.16,-999.0,5.2,-999.0
2009-02-19 22:00:00,0.58,0.16,-999.0,5.1,-999.0
2009-02-19 23:00:00,0.56,0.16,-999.0,4.8,-999.0
2009-02-20 00:00:00,0.63,0.17,-999.0,4.8,-999.0
2009-02-20 01:00:00,0.69,0.14,-999.0,4.2,-999.0
2009-02-20 02:00:00,0.79,0.17,-999.0,4.4,-999.0
2009-02-20 03:00:00,0.87,0.18,-999.0,4.3,-999.0
2009-02-20 04:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-02-20 05:00:00,0.94,0.17,-999.0,4.7,-999.0
2009-02-20 06:00:00,1.01,0.19,-999.0,4.8,-999.0
2009-02-20 07:00:00,0.93,0.17,-999.0,5.0,-999.0
2009-02-20 08:00:00,0.92,0.21,-999.0,5.3,-999.0
2009-02-20 09:00:00,0.97,0.19,-999.0,5.3,-999.0
2009-02-20 10:00:00,1.07,0.19,-999.0,5.5,-999.0
2009-02-20 11:00:00,1.14,0.17,-999.0,5.5,-999.0
2009-02-20 12:00:00,1.32,0.18,-999.0,5.8,-999.0
2009-02-20 13:00:00,1.15,0.17,-999.0,5.5,-999.0
2009-02-20 14:00:00,1.2,0.2,-999.0,5.6,-999.0
2009-02-20 15:00:00,1.12,0.22,-999.0,5.8,-999.0
2009-02-20 16:00:00,1.22,0.21,-999.0,5.9,-999.0
2009-02-20 17:00:00,1.12,0.21,-999.0,5.8,-999.0
2009-02-20 18:00:00,1.04,0.19,-999.0,5.8,-999.0
2009-02-20 19:00:00,1.08,0.19,-999.0,5.7,-999.0
2009-02-20 20:00:00,1.01,0.24,-999.0,6.3,-999.0
2009-02-20 21:00:00,0.92,0.24,-999.0,6.2,-999.0
2009-02-20 22:00:00,0.88,0.28,-999.0,6.6,-999.0
2009-02-20 23:00:00,0.86,0.21,-999.0,6.4,-999.0
2009-02-21 00:00:00,0.87,0.22,-999.0,6.3,-999.0
2009-02-21 01:00:00,0.89,0.27,-999.0,6.6,-999.0
2009-02-21 02:00:00,0.93,0.25,-999.0,6.4,-999.0
2009-02-21 03:00:00,0.76,0.24,-999.0,6.2,-999.0
2009-02-21 04:00:00,0.84,0.2,-999.0,6.0,-999.0
2009-02-21 05:00:00,0.87,0.28,-999.0,6.4,-999.0
2009-02-21 06:00:00,0.82,0.26,-999.0,6.3,-999.0
2009-02-21 07:00:00,0.76,0.28,-999.0,6.5,-999.0
2009-02-21 08:00:00,0.77,0.3,-999.0,6.9,-999.0
2009-02-21 09:00:00,0.75,0.28,-999.0,6.7,-999.0
2009-02-21 10:00:00,0.74,0.3,-999.0,7.1,-999.0
2009-02-21 11:00:00,0.73,0.22,-999.0,6.6,-999.0
2009-02-21 12:00:00,0.72,0.24,-999.0,6.6,-999.0
2009-02-21 13:00:00,0.71,0.17,-999.0,5.8,-999.0
2009-02-21 14:00:00,0.76,0.21,-999.0,5.7,-999.0
2009-02-21 15:00:00,0.73,0.18,-999.0,5.4,-999.0
2009-02-21 16:00:00,0.71,0.17,-999.0,5.4,-999.0
2009-02-21 17:00:00,0.76,0.19,-999.0,4.9,-999.0
2009-02-21 18:00:00,0.76,0.18,-999.0,4.6,-999.0
2009-02-21 19:00:00,0.86,0.18,-999.0,4.6,-999.0
2009-02-21 20:00:00,0.83,0.18,-999.0,4.6,-999.0
2009-02-21 21:00:00,0.83,0.18,-999.0,4.8,-999.0
2009-02-21 22:00:00,0.91,0.17,-999.0,4.8,-999.0
2009-02-21 23:00:00,0.85,0.22,-999.0,5.2,-999.0
2009-02-22 00:00:00,0.84,0.18,-999.0,5.0,-999.0
2009-02-22 01:00:00,0.89,0.15,-999.0,4.8,-999.0
2009-02-22 02:00:00,1.0,0.21,-999.0,4.9,-999.0
2009-02-22 03:00:00,0.98,0.21,-999.0,4.8,-999.0
2009-02-22 04:00:00,1.05,0.17,-999.0,4.5,-999.0
2009-02-22 05:00:00,1.17,0.22,-999.0,4.8,-999.0
2009-02-22 06:00:00,1.15,0.19,-999.0,4.7,-999.0
2009-02-22 07:00:00,1.26,0.19,-999.0,5.0,-999.0
2009-02-22 08:00:00,1.35,0.19,-999.0,5.3,-999.0
2009-02-22 09:00:00,1.32,0.19,-999.0,5.4,-999.0
2009-02-22 10:00:00,1.26,0.19,-999.0,5.6,-999.0
2009-02-22 11:00:00,1.21,0.21,-999.0,5.7,-999.0
2009-02-22 12:00:00,1.26,0.23,-999.0,5.9,-999.0
2009-02-22 13:00:00,1.38,0.21,-999.0,5.9,-999.0
2009-02-22 14:00:00,1.38,0.22,-999.0,5.9,-999.0
2009-02-22 15:00:00,1.37,0.21,-999.0,5.5,-999.0
2009-02-22 16:00:00,1.35,0.24,-999.0,5.7,-999.0
2009-02-22 17:00:00,1.34,0.22,-999.0,5.4,-999.0
2009-02-22 18:00:00,1.32,0.19,-999.0,5.1,-999.0
2009-02-22 19:00:00,1.55,0.2,-999.0,5.3,-999.0
2009-02-22 20:00:00,1.53,0.2,-999.0,5.3,-999.0
2009-02-22 21:00:00,1.77,0.2,-999.0,5.5,-999.0
2009-02-22 22:00:00,1.79,0.29,-999.0,5.9,-999.0
2009-02-22 23:00:00,1.96,0.33,-999.0,6.4,-999.0
2009-02-23 00:00:00,2.14,0.58,-999.0,7.1,-999.0
2009-02-23 01:00:00,2.27,0.84,-999.0,7.5,-999.0
2009-02-23 02:00:00,2.41,0.81,-999.0,7.5,-999.0
2009-02-23 03:00:00,2.4,0.83,-999.0,7.3,-999.0
2009-02-23 04:00:00,2.24,0.9,-999.0,7.4,-999.0
2009-02-23 05:00:00,2.29,0.85,-999.0,7.3,-999.0
2009-02-23 06:00:00,2.2,0.93,-999.0,7.4,-999.0
2009-02-23 07:00:00,2.29,0.83,-999.0,7.0,-999.0
2009-02-23 08:00:00,2.28,0.75,-999.0,7.2,-999.0
2009-02-23 09:00:00,2.37,0.74,-999.0,7.0,-999.0
2009-02-23 10:00:00,2.13,0.72,-999.0,7.1,-999.0
2009-02-23 11:00:00,2.13,0.74,-999.0,7.2,-999.0
2009-02-23 12:00:00,1.97,0.73,-999.0,7.4,-999.0
2009-02-23 13:00:00,2.11,0.83,-999.0,7.6,-999.0
2009-02-23 14:00:00,2.05,0.74,-999.0,7.5,-999.0
2009-02-23 15:00:00,1.73,0.57,-999.0,6.8,-999.0
2009-02-23 16:00:00,1.86,0.52,-999.0,6.9,-999.0
2009-02-23 17:00:00,1.71,0.5,-999.0,6.8,-999.0
2009-02-23 18:00:00,1.69,0.43,-999.0,6.8,-999.0
2009-02-23 19:00:00,1.67,0.49,-999.0,6.8,-999.0
2009-02-23 20:00:00,1.61,0.42,-999.0,6.6,-999.0
2009-02-23 21:00:00,1.59,0.38,-999.0,6.5,-999.0
2009-02-23 22:00:00,1.64,0.39,-999.0,6.7,-999.0
2009-02-23 23:00:00,1.58,0.36,-999.0,6.6,-999.0
2009-02-24 00:00:00,1.58,0.4,-999.0,6.8,-999.0
2009-02-24 01:00:00,1.5,0.34,-999.0,6.5,-999.0
2009-02-24 02:00:00,1.44,0.34,-999.0,6.3,-999.0
2009-02-24 03:00:00,1.57,0.35,-999.0,6.6,-999.0
2009-02-24 04:00:00,1.44,0.34,-999.0,6.4,-999.0
2009-02-24 05:00:00,1.28,0.27,-999.0,6.4,-999.0
2009-02-24 06:00:00,1.35,0.31,-999.0,6.5,-999.0
2009-02-24 07:00:00,1.38,0.27,-999.0,6.5,-999.0
2009-02-24 08:00:00,1.38,0.3,-999.0,6.5,-999.0
2009-02-24 09:00:00,1.15,0.24,-999.0,6.3,-999.0
2009-02-24 10:00:00,1.26,0.36,-999.0,6.6,-999.0
2009-02-24 11:00:00,1.19,0.25,-999.0,6.5,-999.0
2009-02-24 12:00:00,1.1,0.34,-999.0,6.8,-999.0
2009-02-24 13:00:00,1.13,0.33,-999.0,7.1,-999.0
2009-02-24 14:00:00,1.08,0.37,-999.0,7.1,-999.0
2009-02-24 15:00:00,1.06,0.32,-999.0,7.0,-999.0
2009-02-24 16:00:00,1.01,0.35,-999.0,7.0,-999.0
2009-02-24 17:00:00,0.98,0.33,-999.0,6.9,-999.0
2009-02-24 18:00:00,0.9,0.37,-999.0,7.1,-999.0
2009-02-24 19:00:00,0.9,0.36,-999.0,7.1,-999.0
2009-02-24 20:00:00,0.89,0.42,-999.0,7.4,-999.0
2009-02-24 21:00:00,0.85,0.43,-999.0,7.7,-999.0
2009-02-24 22:00:00,0.82,0.45,-999.0,7.6,-999.0
2009-02-24 23:00:00,0.9,0.52,-999.0,8.1,-999.0
2009-02-25 00:00:00,0.98,0.67,-999.0,8.8,-999.0
2009-02-25 01:00:00,0.8,0.47,-999.0,8.0,-999.0
2009-02-25 02:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-02-25 03:00:00,0.91,0.5,-999.0,7.2,-999.0
2009-02-25 04:00:00,1.05,0.6,-999.0,6.9,-999.0
2009-02-25 05:00:00,1.13,0.64,-999.0,6.8,-999.0
2009-02-25 06:00:00,0.98,0.42,-999.0,5.7,-999.0
2009-02-25 07:00:00,1.04,0.46,-999.0,5.7,-999.0
2009-02-25 08:00:00,1.17,0.62,-999.0,6.3,-999.0
2009-02-25 09:00:00,1.09,0.56,-999.0,6.3,-999.0
2009-02-25 10:00:00,1.03,0.53,-999.0,6.5,-999.0
2009-02-25 11:00:00,0.99,0.52,-999.0,6.8,-999.0
2009-02-25 12:00:00,0.98,0.59,-999.0,7.4,-999.0
2009-02-25 13:00:00,0.85,0.43,-999.0,6.8,-999.0
2009-02-25 14:00:00,0.97,0.57,-999.0,7.1,-999.0
2009-02-25 15:00:00,0.88,0.36,-999.0,5.8,-999.0
2009-02-25 16:00:00,1.0,0.44,-999.0,6.0,-999.0
2009-02-25 17:00:00,1.01,0.33,-999.0,5.1,-999.0
2009-02-25 18:00:00,1.07,0.38,-999.0,5.3,-999.0
2009-02-25 19:00:00,1.19,0.43,-999.0,5.4,-999.0
2009-02-25 20:00:00,1.13,0.42,-999.0,5.6,-999.0
2009-02-25 21:00:00,1.12,0.39,-999.0,5.6,-999.0
2009-02-25 22:00:00,1.19,0.43,-999.0,5.8,-999.0
2009-02-25 23:00:00,1.23,0.43,-999.0,6.0,-999.0
2009-02-26 00:00:00,1.19,0.43,-999.0,6.2,-999.0
2009-02-26 01:00:00,1.31,0.48,-999.0,6.3,-999.0
2009-02-26 02:00:00,1.4,0.52,-999.0,6.4,-999.0
2009-02-26 03:00:00,1.5,0.48,-999.0,6.2,-999.0
2009-02-26 04:00:00,1.53,0.41,-999.0,5.9,-999.0
2009-02-26 05:00:00,1.74,0.42,-999.0,5.7,-999.0
2009-02-26 06:00:00,2.2,0.49,-999.0,6.1,-999.0
2009-02-26 07:00:00,2.21,0.51,-999.0,6.0,-999.0
2009-02-26 08:00:00,2.16,0.51,-999.0,6.1,-999.0
2009-02-26 09:00:00,2.12,0.48,-999.0,6.2,-999.0
2009-02-26 10:00:00,2.25,0.56,-999.0,6.4,-999.0
2009-02-26 11:00:00,2.18,0.55,-999.0,6.8,-999.0
2009-02-26 12:00:00,2.09,0.6,-999.0,6.9,-999.0
2009-02-26 13:00:00,2.14,0.81,-999.0,7.5,-999.0
2009-02-26 14:00:00,2.44,0.8,-999.0,7.3,-999.0
2009-02-26 15:00:00,2.22,0.76,-999.0,7.4,-999.0
2009-02-26 16:00:00,2.47,0.95,-999.0,7.5,-999.0
2009-02-26 17:00:00,2.65,1.14,-999.0,7.6,-999.0
2009-02-26 18:00:00,2.6,0.93,-999.0,6.9,-999.0
2009-02-26 19:00:00,2.63,1.09,-999.0,7.5,-999.0
2009-02-26 20:00:00,2.43,0.89,-999.0,7.2,-999.0
2009-02-26 21:00:00,2.55,1.05,-999.0,7.6,-999.0
2009-02-26 22:00:00,2.32,1.04,-999.0,7.7,-999.0
2009-02-26 23:00:00,2.17,0.8,-999.0,7.5,-999.0
2009-02-27 00:00:00,1.97,0.79,-999.0,7.5,-999.0
2009-02-27 01:00:00,1.93,0.72,-999.0,7.4,-999.0
2009-02-27 02:00:00,1.92,0.8,-999.0,7.7,-999.0
2009-02-27 03:00:00,1.83,0.73,-999.0,7.6,-999.0
2009-02-27 04:00:00,1.69,0.67,-999.0,7.5,-999.0
2009-02-27 05:00:00,1.67,0.63,-999.0,7.1,-999.0
2009-02-27 06:00:00,1.74,0.61,-999.0,6.8,-999.0
2009-02-27 07:00:00,1.73,0.71,-999.0,7.1,-999.0
2009-02-27 08:00:00,1.71,0.65,-999.0,7.1,-999.0
2009-02-27 09:00:00,1.44,0.57,-999.0,7.2,-999.0
2009-02-27 10:00:00,1.45,0.59,-999.0,7.2,-999.0
2009-02-27 11:00:00,1.43,0.65,-999.0,7.7,-999.0
2009-02-27 12:00:00,1.34,0.51,-999.0,7.3,-999.0
2009-02-27 13:00:00,1.36,0.57,-999.0,7.8,-999.0
2009-02-27 14:00:00,1.31,0.52,-999.0,7.5,-999.0
2009-02-27 15:00:00,1.36,0.56,-999.0,7.8,-999.0
2009-02-27 16:00:00,1.33,0.46,-999.0,7.3,-999.0
2009-02-27 17:00:00,1.37,0.4,-999.0,7.0,-999.0
2009-02-27 18:00:00,1.36,0.43,-999.0,6.7,-999.0
2009-02-27 19:00:00,1.33,0.39,-999.0,6.6,-999.0
2009-02-27 20:00:00,1.3,0.42,-999.0,6.9,-999.0
2009-02-27 21:00:00,1.27,0.45,-999.0,7.1,-999.0
2009-02-27 22:00:00,1.15,0.38,-999.0,6.8,-999.0
2009-02-27 23:00:00,1.17,0.59,-999.0,7.7,-999.0
2009-02-28 00:00:00,1.05,0.45,-999.0,7.3,-999.0
2009-02-28 01:00:00,0.97,0.38,-999.0,7.1,-999.0
2009-02-28 02:00:00,0.98,0.44,-999.0,7.5,-999.0
2009-02-28 03:00:00,1.04,0.47,-999.0,7.5,-999.0
2009-02-28 04:00:00,1.06,0.37,-999.0,6.8,-999.0
2009-02-28 05:00:00,1.08,0.36,-999.0,6.6,-999.0
2009-02-28 06:00:00,1.12,0.32,-999.0,6.3,-999.0
2009-02-28 07:00:00,1.09,0.3,-999.0,6.1,-999.0
2009-02-28 08:00:00,0.93,0.27,-999.0,6.1,-999.0
2009-02-28 09:00:00,0.93,0.26,-999.0,6.1,-999.0
2009-02-28 10:00:00,0.84,0.33,-999.0,6.7,-999.0
2009-02-28 11:00:00,0.77,0.34,-999.0,6.8,-999.0
2009-02-28 12:00:00,0.8,0.3,-999.0,6.6,-999.0
2009-02-28 13:00:00,0.74,0.29,-999.0,6.6,-999.0
2009-02-28 14:00:00,0.76,0.33,-999.0,7.0,-999.0
2009-02-28 15:00:00,0.72,0.34,-999.0,7.3,-999.0
2009-02-28 16:00:00,0.67,0.3,-999.0,7.3,-999.0
2009-02-28 17:00:00,0.73,0.36,-999.0,7.6,-999.0
2009-02-28 18:00:00,0.78,0.42,-999.0,7.9,-999.0
2009-02-28 19:00:00,0.74,0.34,-999.0,7.0,-999.0
2009-02-28 20:00:00,0.76,0.46,-999.0,7.9,-999.0
2009-02-28 21:00:00,0.73,0.45,-999.0,8.1,-999.0
2009-02-28 22:00:00,0.69,0.43,-999.0,8.1,-999.0
2009-02-28 23:00:00,0.68,0.44,-999.0,8.4,-999.0
2009-03-01 00:00:00,0.77,0.54,-999.0,9.0,-999.0
2009-03-01 01:00:00,0.78,0.53,-999.0,9.0,-999.0
2009-03-01 02:00:00,0.69,0.5,-999.0,9.2,-999.0
2009-03-01 03:00:00,0.62,0.43,-999.0,9.1,-999.0
2009-03-01 04:00:00,0.56,0.39,-999.0,9.1,-999.0
2009-03-01 05:00:00,0.6,0.38,-999.0,8.6,-999.0
2009-03-01 06:00:00,0.61,0.36,-999.0,8.0,-999.0
2009-03-01 07:00:00,0.54,0.31,-999.0,7.8,-999.0
2009-03-01 08:00:00,0.54,0.33,-999.0,7.7,-999.0
2009-03-01 09:00:00,0.47,0.28,-999.0,7.6,-999.0
2009-03-01 10:00:00,0.48,0.32,-999.0,8.2,-999.0
2009-03-01 11:00:00,0.46,0.25,-999.0,7.2,-999.0
2009-03-01 12:00:00,0.45,0.28,-999.0,8.0,-999.0
2009-03-01 13:00:00,0.42,0.25,-999.0,7.9,-999.0
2009-03-01 14:00:00,0.39,0.26,-999.0,8.4,-999.0
2009-03-01 15:00:00,0.37,0.25,-999.0,8.5,-999.0
2009-03-01 16:00:00,0.33,0.21,-999.0,7.8,-999.0
2009-03-01 17:00:00,0.31,0.2,-999.0,8.2,-999.0
2009-03-01 18:00:00,0.32,0.22,-999.0,8.3,-999.0
2009-03-01 19:00:00,0.32,0.21,-999.0,8.3,-999.0
2009-03-01 20:00:00,0.3,0.2,-999.0,8.4,-999.0
2009-03-01 21:00:00,0.26,0.15,-999.0,7.6,-999.0
2009-03-01 22:00:00,0.26,0.16,-999.0,7.9,-999.0
2009-03-01 23:00:00,0.28,0.16,-999.0,7.9,-999.0
2009-03-02 00:00:00,0.28,0.16,-999.0,7.6,-999.0
2009-03-02 01:00:00,0.25,0.16,-999.0,8.5,-999.0
2009-03-02 02:00:00,0.33,0.16,-999.0,6.0,-999.0
2009-03-02 03:00:00,0.5,0.14,-999.0,4.3,-999.0
2009-03-02 04:00:00,0.71,0.14,-999.0,4.1,-999.0
2009-03-02 05:00:00,0.78,0.15,-999.0,4.3,-999.0
2009-03-02 06:00:00,0.75,0.16,-999.0,4.3,-999.0
2009-03-02 07:00:00,0.85,0.16,-999.0,4.1,-999.0
2009-03-02 08:00:00,0.86,0.13,-999.0,4.0,-999.0
2009-03-02 09:00:00,0.85,0.14,-999.0,4.0,-999.0
2009-03-02 10:00:00,0.77,0.12,-999.0,4.0,-999.0
2009-03-02 11:00:00,0.68,0.12,-999.0,4.2,-999.0
2009-03-02 12:00:00,0.64,0.12,-999.0,4.2,-999.0
2009-03-02 13:00:00,0.55,0.13,-999.0,4.4,-999.0
2009-03-02 14:00:00,0.5,0.1,-999.0,4.4,-999.0
2009-03-02 15:00:00,0.45,0.13,-999.0,4.9,-999.0
2009-03-02 16:00:00,0.45,0.11,-999.0,4.7,-999.0
2009-03-02 17:00:00,0.48,0.11,-999.0,4.6,-999.0
2009-03-02 18:00:00,0.53,0.11,-999.0,4.4,-999.0
2009-03-02 19:00:00,0.65,0.11,-999.0,3.8,-999.0
2009-03-02 20:00:00,0.67,0.11,-999.0,3.6,-999.0
2009-03-02 21:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-03-02 22:00:00,0.65,0.09,-999.0,3.9,-999.0
2009-03-02 23:00:00,0.63,0.08,-999.0,4.0,-999.0
2009-03-03 00:00:00,0.72,0.09,-999.0,4.3,-999.0
2009-03-03 01:00:00,0.68,0.08,-999.0,4.4,-999.0
2009-03-03 02:00:00,0.68,0.07,-999.0,4.3,-999.0
2009-03-03 03:00:00,0.72,0.08,-999.0,4.3,-999.0
2009-03-03 04:00:00,0.72,0.06,-999.0,4.6,-999.0
2009-03-03 05:00:00,0.77,0.08,-999.0,4.7,-999.0
2009-03-03 06:00:00,0.81,0.07,-999.0,4.5,-999.0
2009-03-03 07:00:00,0.93,0.07,-999.0,4.5,-999.0
2009-03-03 08:00:00,0.89,0.08,-999.0,4.1,-999.0
2009-03-03 09:00:00,0.89,0.06,-999.0,4.0,-999.0
2009-03-03 10:00:00,0.82,0.06,-999.0,4.0,-999.0
2009-03-03 11:00:00,0.84,0.07,-999.0,4.1,-999.0
2009-03-03 12:00:00,0.87,0.07,-999.0,4.1,-999.0
2009-03-03 13:00:00,0.9,0.08,-999.0,4.0,-999.0
2009-03-03 14:00:00,0.92,0.07,-999.0,4.1,-999.0
2009-03-03 15:00:00,0.83,0.07,-999.0,4.1,-999.0
2009-03-03 16:00:00,0.86,0.07,-999.0,4.3,-999.0
2009-03-03 17:00:00,0.79,0.06,-999.0,4.6,-999.0
2009-03-03 18:00:00,0.82,0.06,-999.0,4.4,-999.0
2009-03-03 19:00:00,0.84,0.07,-999.0,4.2,-999.0
2009-03-03 20:00:00,0.93,0.07,-999.0,4.1,-999.0
2009-03-03 21:00:00,0.82,0.07,-999.0,3.9,-999.0
2009-03-03 22:00:00,0.77,0.08,-999.0,3.9,-999.0
2009-03-03 23:00:00,0.82,0.08,-999.0,3.9,-999.0
2009-03-04 00:00:00,0.9,0.09,-999.0,4.0,-999.0
2009-03-04 01:00:00,0.99,0.09,-999.0,3.9,-999.0
2009-03-04 02:00:00,1.0,0.13,-999.0,4.0,-999.0
2009-03-04 03:00:00,0.99,0.15,-999.0,4.0,-999.0
2009-03-04 04:00:00,1.02,0.16,-999.0,4.0,-999.0
2009-03-04 05:00:00,1.04,0.18,-999.0,4.1,-999.0
2009-03-04 06:00:00,1.13,0.25,-999.0,4.5,-999.0
2009-03-04 07:00:00,1.08,0.27,-999.0,4.9,-999.0
2009-03-04 08:00:00,1.17,0.25,-999.0,4.9,-999.0
2009-03-04 09:00:00,1.19,0.28,-999.0,5.1,-999.0
2009-03-04 10:00:00,1.14,0.24,-999.0,4.8,-999.0
2009-03-04 11:00:00,1.11,0.2,-999.0,4.8,-999.0
2009-03-04 12:00:00,1.05,0.19,-999.0,4.6,-999.0
2009-03-04 13:00:00,1.1,0.21,-999.0,4.9,-999.0
2009-03-04 14:00:00,0.95,0.23,-999.0,5.6,-999.0
2009-03-04 15:00:00,0.91,0.27,-999.0,5.7,-999.0
2009-03-04 16:00:00,0.9,0.28,-999.0,6.0,-999.0
2009-03-04 17:00:00,0.77,0.28,-999.0,6.6,-999.0
2009-03-04 18:00:00,0.7,0.2,-999.0,6.1,-999.0
2009-03-04 19:00:00,0.65,0.23,-999.0,6.8,-999.0
2009-03-04 20:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-03-04 21:00:00,0.76,0.2,-999.0,5.6,-999.0
2009-03-04 22:00:00,0.63,0.18,-999.0,5.4,-999.0
2009-03-04 23:00:00,0.57,0.18,-999.0,5.6,-999.0
2009-03-05 00:00:00,0.58,0.19,-999.0,5.7,-999.0
2009-03-05 01:00:00,0.53,0.16,-999.0,5.6,-999.0
2009-03-05 02:00:00,0.5,0.18,-999.0,5.9,-999.0
2009-03-05 03:00:00,0.53,0.2,-999.0,6.3,-999.0
2009-03-05 04:00:00,0.47,0.2,-999.0,6.5,-999.0
2009-03-05 05:00:00,0.49,0.22,-999.0,6.7,-999.0
2009-03-05 06:00:00,0.45,0.19,-999.0,6.7,-999.0
2009-03-05 07:00:00,0.46,0.22,-999.0,7.4,-999.0
2009-03-05 08:00:00,0.46,0.25,-999.0,7.9,-999.0
2009-03-05 09:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-03-05 10:00:00,0.51,0.27,-999.0,7.6,-999.0
2009-03-05 11:00:00,0.44,0.21,-999.0,6.9,-999.0
2009-03-05 12:00:00,0.51,0.18,-999.0,6.0,-999.0
2009-03-05 13:00:00,0.47,0.18,-999.0,6.1,-999.0
2009-03-05 14:00:00,0.5,0.2,-999.0,6.1,-999.0
2009-03-05 15:00:00,0.51,0.21,-999.0,5.9,-999.0
2009-03-05 16:00:00,0.59,0.23,-999.0,5.7,-999.0
2009-03-05 17:00:00,0.68,0.21,-999.0,5.0,-999.0
2009-03-05 18:00:00,-999.0,-999.0,-999.0,-999.0,-999.0
2009-03-05 19:00:00,0.81,0.18,-999.0,4.5,-999.0
2009-03-05 20:00:00,0.84,0.2,-999.0,4.5,-999.0
2009-03-05 21:00:00,0.86,0.18,-999.0,4.5,-999.0
2009-03-05 22:00:00,0.86,0.2,-999.0,4.4,-999.0
2009-03-05 23:00:00,0.94,0.23,-999.0,4.7,-999.0
2009-03-06 00:00:00,0.94,0.19,-999.0,4.5,-999.0
2009-03-06 01:00:00,1.06,0.17,-999.0,4.3,-999.0
2009-03-06 02:00:00,1.19,0.18,-999.0,4.4,-999.0
2009-03-06 03:00:00,1.34,0.2,-999.0,4.6,-999.0
2009-03-06 04:00:00,1.39,0.22,-999.0,4.7,-999.0
2009-03-06 05:00:00,1.48,0.23,-999.0,4.9,-999.0
2009-03-06 06:00:00,1.51,0.2,-999.0,4.9,-999.0
2009-03-06 07:00:00,1.57,0.21,-999.0,5.1,-999.0
2009-03-06 08:00:00,1.41,0.19,-999.0,5.2,-999.0
2009-03-06 09:00:00,1.39,0.21,-999.0,5.1,-999.0
2009-03-06 10:00:00,1.49,0.19,-999.0,5.1,-999.0
